,title,price,link,imgurl
65,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=en_CDG7iOc1POPiBHQFHV7zo1TcaU8Kpck15D9Ges5iOEO_vW-NMRiFCoNxrYZWqUwI0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
66,ASUS Vivobook 15 Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin and L...,"₹40,890",/asus-vivobook-15-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej322ws-thin-light-laptop/p/itm54273cfe6723b?pid=COMGMGXFZUFYHPJG&lid=LSTCOMGMGXFZUFYHPJG32AQG8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGMGXFZUFYHPJG.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70
67,Infinix X1 Slim Series Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light...,"₹35,990",/infinix-x1-slim-series-core-i3-10th-gen-1005g1-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm946c99f5a014f?pid=COMGEHP5EFEGWZW5&lid=LSTCOMGEHP5EFEGWZW5AGHTBE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGEHP5EFEGWZW5.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l44hyfk0/computer/6/7/9/-original-imagf39qzkzncyvh.jpeg?q=70
68,Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light...,"₹38,990",/infinix-x3-slim-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-xl422-thin-light-laptop/p/itm26291fa42c142?pid=COMGRSWXDS2HHHCE&lid=LSTCOMGRSWXDS2HHHCEFXYCH1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGRSWXDS2HHHCE.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/f/p/xl422-thin-and-light-laptop-infinix-original-imags7v8b5mcfbgx.jpeg?q=70
69,DELL Inspiron Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop,"₹44,790",/dell-inspiron-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm4e6e99cf7a51d?pid=COMGF478XMB8URCH&lid=LSTCOMGF478XMB8URCHIPHRTM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGF478XMB8URCH.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70
70,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=en_CDG7iOc1POPiBHQFHV7zo1TcaU8Kpck15D9Ges5iOENqk1zBvTNqSGVZ7_wmgYxcYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
71,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_CDG7iOc1POPiBHQFHV7zo1TcaU8Kpck15D9Ges5iOEOyyxk45YNf-z7iLMs8giY3WjC9sve0epE5-bGZFR1ONA%3D%3D&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
72,Acer Extensa (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23-R5EG Thin and...,"₹33,990",/acer-extensa-2023-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-ex215-23-r5eg-thin-light-laptop/p/itme1e47f77c630b?pid=COMGMXKHFPASREJG&lid=LSTCOMGMXKHFPASREJG9CMDRC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGMXKHFPASREJG.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/l/p/-original-imagqmqjv5cyvbup.jpeg?q=70
73,HP Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Lapt...,"₹48,990",/hp-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15s-fr4000tu-thin-light-laptop/p/itm4f450720f23b3?pid=COMGHN4MYVNWWQHG&lid=LSTCOMGHN4MYVNWWQHGPKYJCD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=286d5e10-1df3-4efa-81de-28d670db6090.COMGHN4MYVNWWQHG.SEARCH&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/b/h/-original-imagp7pfa6tscqpx.jpeg?q=70
74,MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=en_CDG7iOc1POPiBHQFHV7zo1TcaU8Kpck15D9Ges5iOEN4pswdsIznjb63Auwqpp7KsMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
75,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...","₹66,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn541ws-gaming-laptop/p/itmbe4f3a5e6d4c9?pid=COMGPNG4GUFZYZ7W&lid=LSTCOMGPNG4GUFZYZ7WWRE1XJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=en_CDG7iOc1POPiBHQFHV7zo1TcaU8Kpck15D9Ges5iOEPqL8NS8mr4u9WEf3GHvIPahaAPjOLmcFVunDCpWlNQAQ%3D%3D&ppt=None&ppn=None&ssid=zrzx2kvv340000001701074935073&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
76,,,,
77,,,,
78,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGS7M36HZBHH5R.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
79,Lenovo IdeaPad 3 Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lapt...,"₹34,640",/lenovo-ideapad-3-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itme37bd041815ce?pid=COMGSYYSJQ9VGT6C&lid=LSTCOMGSYYSJQ9VGT6CK2PDRM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGSYYSJQ9VGT6C.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/f/v/-original-imaguyhzwj4tqwqu.jpeg?q=70
80,HP G9 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop,"₹25,999",/hp-g9-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-dos-841w6pa-thin-light-laptop/p/itmc68ebbfeea14b?pid=COMGSYYSWMSN2N2Z&lid=LSTCOMGSYYSWMSN2N2ZZSINJD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGSYYSWMSN2N2Z.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/f/8/255-g8-notebook-hp-original-imagq6emcferpkfx.jpeg?q=70
81,"ASUS Vivobook Pro 15 For Creator, Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...","₹49,990",/asus-vivobook-pro-15-creator-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-m6500qf-hn521w-gaming-laptop/p/itm41dd2c89b1e2d?pid=COMGR5QE3STYRTX4&lid=LSTCOMGR5QE3STYRTX4IWS4LO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGR5QE3STYRTX4.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70
82,ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdEgRDHoEry_LGpR-3nVix_4MKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
83,CHUWI Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹18,990",/chuwi-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_78&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdEyo-HwGVxuW0F2egwEERF6KHcNJuAxI8GZWi3JMvFd5g%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
84,HP (2023) Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Lig...,"₹52,999",/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/b/h/-original-imagp7pfa6tscqpx.jpeg?q=70
85,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGZKHQMRTUJH3J.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
86,ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdGjAH-UOeG7YjSYofQMD6MAUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
87,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdEkMjEr2HWaN1xPUmcXqD97TsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
88,MSI Modern 14 Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN Thin an...,"₹67,990",/msi-modern-14-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-c12m-671in-thin-light-laptop/p/itmf73a534e411f6?pid=COMGPXFYGNH5MJZW&lid=LSTCOMGPXFYGNH5MJZWEV9H9T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_83&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGPXFYGNH5MJZW.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/4/l/-original-imagvyw9gdshzsqq.jpeg?q=70
89,DELL Inspiron 15 3520 Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Lapt...,"₹59,870",/dell-inspiron-15-3520-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQKTQQCM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_84&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/g/9/inspiron-3520-laptop-dell-original-imagtegwwhwk9ghn.jpeg?q=70
90,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,"₹14,990",/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmfd3a315fce1d5?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWAYX3II&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGH2NKYVZCVXAW.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/a/-original-imagttg9tykbzg3u.jpeg?q=70
91,CHUWI Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,"₹23,990",/chuwi-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm60983f1093f2d?pid=COMGQHRQZSPVRDZE&lid=LSTCOMGQHRQZSPVRDZEQTPAAX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGQHRQZSPVRDZE.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
92,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdEHC17gM_JFAWM_cE13vFcw0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
93,CHUWI Celeron Dual Core 10th Gen N4020 - (4 GB/128 GB SSD/Windows 11 Home) HeroBook Air Laptop,"₹15,990",/chuwi-celeron-dual-core-10th-gen-n4020-4-gb-128-gb-ssd-windows-11-home-herobook-air-laptop/p/itmc48d96e4f2fce?pid=COMGQHR5CHKG6GWF&lid=LSTCOMGQHR5CHKG6GWFNSQQBE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdFMeFEVFQYY2vomIADEQGzZ4RE6DjmUMOPhvVkChnAqBQ%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/3/m/-original-imagtdqhggabrmft.jpeg?q=70
94,HP 255 G9 841W6pa Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"₹25,999",/hp-255-g9-841w6pa-ryzen-3-dual-core-8-gb-512-gb-ssd-dos-6e3z0pa-laptop/p/itm4beacda3f5a12?pid=COMGRDEXFPKNER34&lid=LSTCOMGRDEXFPKNER346OYYKV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGRDEXFPKNER34.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/e/i/255-g8-laptop-hp-original-imagrfr3trshn7eg.jpeg?q=70
95,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...","₹68,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-50-w-k3605zc-mb542ws-gaming-laptop/p/itmd26d5ecb5acf7?pid=COMGZMKF3UAXVYU9&lid=LSTCOMGZMKF3UAXVYU95OCT6X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_90&otracker=search&fm=organic&iid=d8df2065-81d1-4243-8ad9-d0f5ac874b80.COMGZMKF3UAXVYU9.SEARCH&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/v/-original-imagpeaghmeee2wy.jpeg?q=70
96,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_91&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdH4r7-3rvkNSOE6FQWVNI8Z5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
97,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_92&otracker=search&fm=organic&iid=en_-d8R7oNv1_JxXWncvLqNvD_su095EMqAZbeoPKYirdFkQrFxffLgaMjiWVFGQFiTG4HyKkB8vU4G-dNL4cSCPw%3D%3D&ppt=None&ppn=None&ssid=o5dgrypd7k0000001701074936190&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
